token_id,threshold,coverage,success,precision,status,total_count
1124,0.74,268,264,0.9850746268656716,ok,780
1139,0.62,118,116,0.9830508474576272,ok,287
1154,0.42,18,18,1.0,ok,53
1166,0.62,41,41,1.0,ok,108
1176,0.62,3565,3501,0.9820476858345021,ok,5839
1179,0.5,132,130,0.9848484848484849,ok,223
1187,0.98,31,31,1.0,ok,95
1188,0.62,57,56,0.9824561403508771,ok,113
1191,0.54,39,39,1.0,ok,168
1195,0.52,63,62,0.9841269841269841,ok,152
1198,0.76,100,99,0.99,ok,191
1218,0.66,1627,1596,0.9809465273509527,ok,4069
1223,0.56,19,19,1.0,ok,60
1224,0.18,54,53,0.9814814814814815,ok,57
1227,0.66,185,182,0.9837837837837838,ok,946
1242,0.84,261,256,0.9808429118773946,ok,1673
1248,0.82,264,260,0.9848484848484849,ok,1155
1253,0.66,601,589,0.9800332778702163,ok,1303
1255,0.72,1803,1769,0.9811425402107599,ok,4159
1260,0.64,44,44,1.0,ok,80
1261,0.64,1757,1723,0.9806488332384746,ok,4216
1285,0.68,2747,2706,0.9850746268656716,ok,7838
1290,0.56,1062,1042,0.9811676082862524,ok,1882
1292,0.56,125,124,0.992,ok,234
1307,0.68,1261,1238,0.9817605075337034,ok,2922
1310,0.74,370,364,0.9837837837837838,ok,1504
1316,0.78,142,140,0.9859154929577465,ok,704
1328,0.46,33,33,1.0,ok,72
1329,0.84,164,163,0.9939024390243902,ok,385
1331,0.8,50,50,1.0,ok,107
1339,0.56,72,71,0.9861111111111112,ok,119
1352,0.62,281,276,0.9822064056939501,ok,705
1359,0.48,38,38,1.0,ok,66
1367,0.02,62,62,1.0,ok,62
1368,0.64,106,104,0.9811320754716981,ok,140
1380,0.78,662,649,0.9803625377643505,ok,2093
1389,0.58,255,251,0.984313725490196,ok,498
1393,0.52,34,34,1.0,ok,52
1398,0.6,26,26,1.0,ok,71
1412,0.68,60,59,0.9833333333333333,ok,185
1427,0.4,35,35,1.0,ok,63
1433,0.36,67,66,0.9850746268656716,ok,69
1440,0.66,554,545,0.983754512635379,ok,1451
1459,0.8,1363,1336,0.9801907556859868,ok,4450
1463,0.52,447,440,0.9843400447427293,ok,1023
1469,0.28,128,127,0.9921875,ok,155
1473,0.54,89,88,0.9887640449438202,ok,239
1487,0.64,35,35,1.0,ok,75
1489,0.78,17,17,1.0,ok,60
1490,0.42,124,123,0.9919354838709677,ok,150
1491,0.64,2707,2655,0.9807905430365719,ok,7374
1492,0.46,10,10,1.0,ok,56
1494,0.7,3271,3208,0.9807398349128706,ok,7022
1501,0.34,31,31,1.0,ok,62
1505,0.44,228,225,0.9868421052631579,ok,463
1506,0.36,47,47,1.0,ok,59
1516,0.5,77,76,0.987012987012987,ok,173
1520,0.22,88,87,0.9886363636363636,ok,102
1524,0.74,584,574,0.9828767123287672,ok,1212
1529,0.62,1582,1554,0.9823008849557522,ok,3382
1538,0.88,113,113,1.0,ok,740
1542,0.78,37,37,1.0,ok,201
1543,0.5,300,294,0.98,ok,399
1547,0.44,61,60,0.9836065573770492,ok,110
1549,0.64,58,58,1.0,ok,215
1550,0.76,375,368,0.9813333333333333,ok,1237
1556,0.62,204,200,0.9803921568627451,ok,465
1558,0.48,151,148,0.9801324503311258,ok,220
1569,0.6,180,178,0.9888888888888889,ok,360
1570,0.52,1766,1731,0.9801812004530012,ok,3184
1594,0.74,2406,2361,0.9812967581047382,ok,5597
1601,0.66,39,39,1.0,ok,198
1607,0.68,53,52,0.9811320754716981,ok,99
1608,0.7,215,211,0.9813953488372092,ok,422
1609,0.5,77,76,0.987012987012987,ok,137
1612,0.02,61,61,1.0,ok,61
1620,0.44,228,224,0.9824561403508771,ok,498
1631,0.52,279,274,0.982078853046595,ok,384
1635,0.54,234,230,0.9829059829059829,ok,460
1639,0.6,42,42,1.0,ok,141
1645,0.64,56,55,0.9821428571428571,ok,84
1652,0.5,27,27,1.0,ok,98
1653,0.8,234,232,0.9914529914529915,ok,769
1660,0.76,38,38,1.0,ok,106
1661,0.48,77,76,0.987012987012987,ok,129
1666,0.58,59,58,0.9830508474576272,ok,93
1669,0.74,506,496,0.9802371541501976,ok,1216
1670,0.78,982,966,0.9837067209775967,ok,2523
1671,0.64,5412,5310,0.9811529933481153,ok,11818
1672,0.52,424,417,0.9834905660377359,ok,769
1685,0.78,35,35,1.0,ok,106
1698,0.72,50,49,0.98,ok,336
1699,0.54,53,52,0.9811320754716981,ok,143
1712,0.72,23,23,1.0,ok,98
1717,0.3,63,63,1.0,ok,81
1719,0.68,33,33,1.0,ok,61
1728,0.68,380,373,0.9815789473684211,ok,1296
1738,0.58,110,108,0.9818181818181818,ok,206
1741,0.58,76,75,0.9868421052631579,ok,189
1745,0.64,478,469,0.9811715481171548,ok,1042
1749,0.64,506,498,0.9841897233201581,ok,1082
1751,0.26,13,13,1.0,ok,74
1780,0.44,65,64,0.9846153846153847,ok,102
1788,0.64,15998,15728,0.9831228903612952,ok,34978
1789,0.88,5,5,1.0,ok,106
1801,0.7,709,701,0.9887165021156559,ok,1335
1803,0.62,113,111,0.9823008849557522,ok,277
1804,0.58,41,41,1.0,ok,67
1806,0.14,80,79,0.9875,ok,82
1813,0.74,2743,2698,0.983594604447685,ok,7495
1814,0.64,62,62,1.0,ok,142
1824,0.54,62,61,0.9838709677419355,ok,152
1826,0.7,99,99,1.0,ok,413
1827,0.56,62,61,0.9838709677419355,ok,89
1830,0.5,36,36,1.0,ok,54
1833,0.56,82,81,0.9878048780487805,ok,104
1838,0.74,32,32,1.0,ok,76
1841,0.7,74,73,0.9864864864864865,ok,141
1847,0.66,91,90,0.989010989010989,ok,253
1851,0.78,411,406,0.9878345498783455,ok,1327
1853,0.54,158,155,0.9810126582278481,ok,325
1896,0.64,90,89,0.9888888888888889,ok,201
1900,0.7,740,727,0.9824324324324324,ok,1750
1909,0.52,301,296,0.9833887043189369,ok,469
1921,0.26,37,37,1.0,ok,61
1928,0.26,9,9,1.0,ok,98
1937,0.62,109,107,0.981651376146789,ok,340
1946,0.74,1231,1209,0.9821283509341998,ok,3170
1948,0.76,307,301,0.9804560260586319,ok,812
1950,0.46,32,32,1.0,ok,50
1964,0.82,118,116,0.9830508474576272,ok,401
1981,0.62,41,41,1.0,ok,103
1989,0.5,45,45,1.0,ok,80
1991,0.82,124,122,0.9838709677419355,ok,272
1993,0.58,635,624,0.9826771653543307,ok,1494
1999,0.24,64,63,0.984375,ok,67
2001,0.58,270,268,0.9925925925925926,ok,468
2003,0.76,74,73,0.9864864864864865,ok,285
2014,0.66,375,368,0.9813333333333333,ok,852
2022,0.9,13,13,1.0,ok,200
2023,0.54,221,217,0.9819004524886877,ok,371
2029,0.46,44,44,1.0,ok,54
2030,0.3,89,88,0.9887640449438202,ok,133
2036,0.3,59,58,0.9830508474576272,ok,87
2045,0.52,505,495,0.9801980198019802,ok,852
2072,0.68,59,58,0.9830508474576272,ok,94
2088,0.74,372,365,0.9811827956989247,ok,1591
2094,0.38,220,216,0.9818181818181818,ok,285
2096,0.36,80,79,0.9875,ok,102
2104,0.02,60,59,0.9833333333333333,ok,60
2106,0.6,26,26,1.0,ok,82
2111,0.88,77,77,1.0,ok,312
2121,0.76,38,38,1.0,ok,64
2126,0.56,60,59,0.9833333333333333,ok,120
2140,0.28,62,61,0.9838709677419355,ok,67
2157,0.54,362,355,0.9806629834254144,ok,524
2166,0.8,43,43,1.0,ok,77
2169,0.58,29,29,1.0,ok,94
2171,0.4,189,186,0.9841269841269841,ok,321
2172,0.46,86,85,0.9883720930232558,ok,122
2183,0.84,37,37,1.0,ok,317
2201,0.5,30,30,1.0,ok,84
2205,0.76,87,86,0.9885057471264368,ok,194
2223,0.66,8,8,1.0,ok,141
2234,0.54,143,141,0.986013986013986,ok,378
2237,0.64,1931,1894,0.9808389435525634,ok,5187
2238,0.7,65,64,0.9846153846153847,ok,126
2240,0.84,55,54,0.9818181818181818,ok,207
2242,0.38,56,56,1.0,ok,73
2246,0.5,41,41,1.0,ok,60
2251,0.68,357,351,0.9831932773109243,ok,752
2255,0.52,26,26,1.0,ok,152
2258,0.62,456,447,0.9802631578947368,ok,1058
2262,0.92,35,35,1.0,ok,124
2263,0.64,955,938,0.9821989528795811,ok,1940
2264,0.62,2102,2061,0.9804947668886774,ok,3382
2272,0.42,70,69,0.9857142857142858,ok,150
2274,0.92,612,600,0.9803921568627451,ok,2352
2276,0.68,974,955,0.9804928131416838,ok,2170
2286,0.52,353,346,0.9801699716713881,ok,845
2293,0.52,24,24,1.0,ok,69
2303,0.7,201,197,0.9800995024875622,ok,437
2304,0.58,55,54,0.9818181818181818,ok,147
2305,0.28,73,72,0.9863013698630136,ok,99
2310,0.02,76,76,1.0,ok,76
2312,0.56,33,33,1.0,ok,55
2317,0.46,59,58,0.9830508474576272,ok,72
2319,0.78,9,9,1.0,ok,100
2320,0.3,52,51,0.9807692307692307,ok,80
2323,0.6,118,116,0.9830508474576272,ok,376
2328,0.52,87,87,1.0,ok,165
2335,0.68,10141,9965,0.9826447095947145,ok,15242
2338,0.86,226,223,0.9867256637168141,ok,701
2373,0.88,59,58,0.9830508474576272,ok,408
2384,0.22,60,59,0.9833333333333333,ok,74
2393,0.98,144,144,1.0,ok,1143
